SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
926,19.968,39,10,protocol,7.5,400,4727,11.8175,298,277,0.92953,0.885799,0.85415,0.830556,0.804878,0.76106,0.688228,0.688228,0.688228,0.688228,0.472778,24
927,17.92,35,10,protocol,7.5,400,4771,11.9275,306,271,0.885621,0.860075,0.831311,0.81866,0.797668,0.752617,0.697165,0.697165,0.697165,0.697165,0.472747,24
928,19.968,39,10,protocol,7.5,400,4659,11.6475,298,264,0.885906,0.855978,0.831215,0.807061,0.786378,0.733619,0.683091,0.683091,0.683091,0.683091,0.473023,24
929,18.432,36,10,protocol,7.5,400,4643,11.6075,323,283,0.876161,0.827808,0.822871,0.808271,0.781171,0.726356,0.682299,0.682299,0.682299,0.682299,0.473488,24
930,18.944,37,10,protocol,7.5,400,5152,12.88,352,347,0.985795,0.940647,0.902893,0.874533,0.853076,0.803925,0.748184,0.748184,0.748184,0.748184,0.473471,24
931,18.432,36,10,protocol,7.5,400,4717,11.7925,288,261,0.90625,0.833333,0.803519,0.792611,0.773124,0.736563,0.679735,0.679735,0.679735,0.679735,0.473391,24
932,19.456,38,10,protocol,7.5,400,4880,12.2,264,259,0.981061,0.893098,0.857432,0.833514,0.803253,0.764499,0.700546,0.700546,0.700546,0.700546,0.473412,24
933,19.968,39,10,protocol,7.5,400,4925,12.3125,234,214,0.91453,0.901163,0.855637,0.836696,0.809159,0.768195,0.700626,0.700626,0.700626,0.700626,0.473427,24
934,19.456,38,10,protocol,7.5,400,5152,12.88,214,208,0.971963,0.916526,0.891077,0.875539,0.845631,0.802111,0.73842,0.73842,0.73842,0.73842,0.473422,24
935,20.48,40,10,protocol,7.5,400,4772,11.93,290,269,0.927586,0.875224,0.837903,0.821496,0.793096,0.744221,0.680845,0.680845,0.680845,0.680845,0.473431,24
936,20.48,40,10,protocol,7.5,400,4883,12.2075,306,285,0.931373,0.905694,0.856685,0.835888,0.816189,0.768584,0.69234,0.69234,0.69234,0.69234,0.473343,24
937,19.968,39,10,protocol,7.5,400,4996,12.49,266,251,0.943609,0.891071,0.864931,0.848898,0.8269,0.788885,0.707224,0.707224,0.707224,0.707224,0.473239,24
938,20.48,40,10,protocol,7.5,400,4713,11.7825,299,269,0.899666,0.855993,0.824797,0.808216,0.790806,0.751247,0.672328,0.672328,0.672328,0.672328,0.473174,24
939,19.968,39,10,protocol,7.5,400,4785,11.9625,302,281,0.930464,0.873762,0.832402,0.813263,0.794476,0.755385,0.687015,0.687015,0.687015,0.687015,0.473077,24
940,18.432,36,10,protocol,7.5,400,4907,12.2675,316,296,0.936709,0.890351,0.853834,0.845109,0.825168,0.781796,0.715015,0.715015,0.715015,0.715015,0.473442,24
941,18.432,36,10,protocol,7.5,400,4804,12.01,280,257,0.917857,0.868762,0.823719,0.820122,0.801902,0.762172,0.694533,0.694533,0.694533,0.694533,0.473394,24
942,18.432,36,10,protocol,7.5,400,4925,12.3125,260,246,0.946154,0.89391,0.863413,0.849734,0.828392,0.776621,0.712858,0.712858,0.712858,0.712858,0.473293,24
943,18.432,36,10,protocol,7.5,400,4917,12.2925,228,206,0.903509,0.892399,0.852479,0.84928,0.826614,0.772971,0.714597,0.714597,0.714597,0.714597,0.47319,24
944,17.92,35,10,protocol,7.5,400,4477,11.1925,208,184,0.884615,0.826255,0.793978,0.780185,0.759314,0.703834,0.650247,0.650247,0.650247,0.650247,0.473367,24
945,17.92,35,10,protocol,7.5,400,4536,11.34,200,191,0.955,0.88501,0.830948,0.800117,0.779048,0.715458,0.657868,0.657868,0.657868,0.657868,0.473387,24
946,17.92,35,10,protocol,7.5,400,4250,10.625,200,177,0.885,0.814213,0.781859,0.761862,0.735825,0.67246,0.619714,0.619714,0.619714,0.619714,0.473806,24
947,18.432,36,10,protocol,7.5,400,4826,12.065,205,192,0.936585,0.92429,0.890392,0.872637,0.844534,0.781465,0.708248,0.708248,0.708248,0.708248,0.473705,24
948,18.432,36,10,protocol,7.5,400,4829,12.0725,213,200,0.938967,0.917735,0.893269,0.866127,0.847031,0.79254,0.712768,0.712768,0.712768,0.712768,0.473675,24
949,18.432,36,10,protocol,7.5,400,4605,11.5125,240,226,0.941667,0.908405,0.860178,0.844282,0.823313,0.775543,0.68198,0.68198,0.68198,0.68198,0.473579,24
950,18.432,36,10,protocol,7.5,400,4541,11.3525,292,281,0.962329,0.923963,0.880292,0.85786,0.828088,0.779218,0.679647,0.679647,0.679647,0.679647,0.473491,24
951,18.432,36,10,protocol,7.5,400,4314,10.785,280,256,0.914286,0.879717,0.836763,0.82732,0.79645,0.748343,0.663743,0.663743,0.663743,0.663743,0.473391,24
952,18.432,36,10,protocol,7.5,400,4526,11.315,240,232,0.966667,0.928817,0.890568,0.871041,0.845488,0.790741,0.700155,0.700155,0.700155,0.700155,0.47331,24
953,18.432,36,10,protocol,7.5,400,4289,10.7225,248,237,0.955645,0.905155,0.869752,0.849365,0.815278,0.752686,0.673155,0.673155,0.673155,0.673155,0.473209,24
954,18.432,36,10,protocol,7.5,400,4649,11.6225,276,261,0.945652,0.930085,0.912587,0.902685,0.883379,0.824385,0.726008,0.726008,0.726008,0.726008,0.473108,24
955,17.92,35,10,protocol,7.5,400,4414,11.035,354,335,0.946328,0.921529,0.89388,0.866216,0.842406,0.784428,0.690119,0.690119,0.690119,0.690119,0.473062,24
956,16.896,33,10,protocol,7.5,400,4390,10.975,382,349,0.913613,0.911043,0.887344,0.874249,0.849347,0.786362,0.689189,0.689189,0.689189,0.689189,0.473065,24
957,17.92,35,10,protocol,7.5,400,4440,11.1,436,412,0.944954,0.926195,0.881443,0.875333,0.855828,0.791065,0.691996,0.691996,0.691996,0.691996,0.473035,24
958,18.432,36,10,protocol,7.5,400,4603,11.5075,444,426,0.959459,0.931658,0.91008,0.895683,0.873099,0.815307,0.715441,0.715441,0.715441,0.715441,0.473136,24
959,18.432,36,10,protocol,7.5,400,4520,11.3,414,405,0.978261,0.945178,0.912857,0.898588,0.873239,0.805416,0.701771,0.701771,0.701771,0.701771,0.473059,24
960,18.432,36,10,protocol,7.5,400,4394,10.985,400,379,0.9475,0.883745,0.867047,0.851022,0.832854,0.77511,0.676625,0.676625,0.676625,0.676625,0.473086,24
961,18.432,36,10,protocol,7.5,400,4093,10.2325,414,384,0.927536,0.858051,0.834368,0.812018,0.787077,0.7296,0.635643,0.635643,0.635643,0.635643,0.473183,24
962,18.432,36,10,protocol,7.5,400,4321,10.8025,368,352,0.956522,0.908705,0.868127,0.845541,0.825412,0.767673,0.675266,0.675266,0.675266,0.675266,0.473117,24
963,18.432,36,10,protocol,7.5,400,4364,10.91,328,311,0.948171,0.907675,0.85953,0.839475,0.812764,0.757998,0.680231,0.680231,0.680231,0.680231,0.473052,24
964,17.92,35,10,protocol,7.5,400,4471,11.1775,318,295,0.927673,0.91453,0.887154,0.865396,0.845881,0.779096,0.697286,0.697286,0.697286,0.697286,0.472998,24
965,18.432,36,10,protocol,7.5,400,4387,10.9675,340,317,0.932353,0.913232,0.865108,0.840137,0.82105,0.760236,0.683817,0.683817,0.683817,0.683817,0.473015,24
966,18.432,36,10,protocol,7.5,400,4641,11.6025,360,340,0.944444,0.922658,0.891172,0.87258,0.853414,0.802918,0.714506,0.714506,0.714506,0.714506,0.47311,24
967,18.432,36,10,protocol,7.5,400,4450,11.125,432,402,0.930556,0.895789,0.869093,0.838428,0.821016,0.762983,0.678877,0.678877,0.678877,0.678877,0.473054,24
968,18.432,36,10,protocol,7.5,400,4346,10.865,450,419,0.931111,0.898305,0.857639,0.815654,0.796765,0.740869,0.652644,0.652644,0.652644,0.652644,0.47302,24
969,15.36,30,10,protocol,7.5,400,4301,10.7525,484,441,0.911157,0.883333,0.82628,0.786695,0.775148,0.723902,0.644335,0.644335,0.644335,0.644335,0.473076,24
970,15.872,31,10,protocol,7.5,400,4688,11.72,504,479,0.950397,0.921649,0.893689,0.858507,0.843076,0.777915,0.707641,0.707641,0.707641,0.707641,0.473082,24
971,14.848,29,10,protocol,7.5,400,4404,11.01,463,432,0.933045,0.904618,0.861954,0.811828,0.789544,0.725296,0.664353,0.664353,0.664353,0.664353,0.473118,24
972,17.92,35,10,protocol,7.5,400,4544,11.36,404,376,0.930693,0.872781,0.842381,0.80144,0.790175,0.738615,0.679378,0.679378,0.679378,0.679378,0.473164,24
973,20.48,40,10,protocol,7.5,400,4449,11.1225,326,305,0.935583,0.896907,0.847131,0.804554,0.778041,0.725694,0.657552,0.657552,0.657552,0.657552,0.473246,24
974,18.432,36,10,protocol,7.5,400,4715,11.7875,296,275,0.929054,0.891026,0.857739,0.831332,0.813442,0.760929,0.687126,0.687126,0.687126,0.687126,0.473173,24
975,18.432,36,10,protocol,7.5,400,4990,12.475,272,251,0.922794,0.904097,0.880128,0.858256,0.840189,0.79094,0.717573,0.717573,0.717573,0.717573,0.473143,24
976,16.896,33,10,protocol,7.5,400,4549,11.3725,319,303,0.949843,0.873294,0.833634,0.796711,0.775988,0.723379,0.648602,0.648602,0.648602,0.648602,0.473215,24
977,19.968,39,10,protocol,7.5,400,4973,12.4325,322,311,0.965839,0.911765,0.86834,0.848264,0.829413,0.776681,0.700282,0.700282,0.700282,0.700282,0.47312,24
978,20.48,40,10,protocol,7.5,400,4802,12.005,318,283,0.889937,0.868121,0.828125,0.802428,0.791519,0.741735,0.674157,0.674157,0.674157,0.674157,0.473055,24
979,19.968,39,10,protocol,7.5,400,5078,12.695,350,332,0.948571,0.904072,0.861456,0.84391,0.827607,0.771862,0.710843,0.710843,0.710843,0.710843,0.473111,24
980,20.48,40,10,protocol,7.5,400,4750,11.875,390,364,0.933333,0.861135,0.821396,0.791554,0.774585,0.726339,0.663779,0.663779,0.663779,0.663779,0.473164,24
981,19.456,38,10,protocol,7.5,400,5006,12.515,374,344,0.919786,0.888136,0.852593,0.824056,0.802964,0.759649,0.699818,0.699818,0.699818,0.699818,0.473153,24
982,19.456,38,10,protocol,7.5,400,4908,12.27,330,306,0.927273,0.901007,0.859418,0.821118,0.790184,0.748103,0.683236,0.683236,0.683236,0.683236,0.473089,24
983,19.968,39,10,protocol,7.5,400,4982,12.455,312,296,0.948718,0.88715,0.868318,0.830048,0.8016,0.757434,0.692244,0.692244,0.692244,0.692244,0.473252,24
984,20.48,40,10,protocol,7.5,400,4767,11.9175,348,313,0.899425,0.8475,0.799659,0.770966,0.754181,0.719457,0.658149,0.658149,0.658149,0.658149,0.473237,24
985,20.48,40,10,protocol,7.5,400,4759,11.8975,350,319,0.911429,0.860163,0.809907,0.782412,0.766509,0.721378,0.657502,0.657502,0.657502,0.657502,0.473133,24
986,19.968,39,10,protocol,7.5,400,4845,12.1125,382,364,0.95288,0.878862,0.826522,0.805161,0.782456,0.73538,0.66777,0.66777,0.66777,0.66777,0.473041,24
987,20.48,40,10,protocol,7.5,400,4970,12.425,388,356,0.917526,0.877221,0.827714,0.804556,0.789381,0.750812,0.683407,0.683407,0.683407,0.683407,0.47307,24
988,17.92,35,10,protocol,7.5,400,4725,11.8125,375,343,0.914667,0.852964,0.822449,0.791049,0.759844,0.721154,0.65091,0.65091,0.65091,0.65091,0.473319,24
989,20.48,40,10,protocol,7.5,400,4886,12.215,357,328,0.918768,0.861702,0.829499,0.801687,0.78108,0.745242,0.681691,0.681691,0.681691,0.681691,0.47332,24
990,20.48,40,10,protocol,7.5,400,4817,12.0425,324,301,0.929012,0.865474,0.833194,0.796984,0.767419,0.729487,0.672019,0.672019,0.672019,0.672019,0.473261,24
991,19.456,38,10,protocol,7.5,400,4731,11.8275,360,331,0.919444,0.850394,0.814273,0.793728,0.768403,0.71859,0.657449,0.657449,0.657449,0.657449,0.473202,24
992,18.432,36,10,protocol,7.5,400,4735,11.8375,382,321,0.840314,0.830328,0.818772,0.778851,0.760294,0.70912,0.664187,0.664187,0.664187,0.664187,0.473147,24
993,18.432,36,10,protocol,7.5,400,4853,12.1325,370,319,0.862162,0.858407,0.838528,0.807165,0.78293,0.725993,0.681844,0.681844,0.681844,0.681844,0.4731,24
994,18.432,36,10,protocol,7.5,400,4671,11.6775,384,345,0.898438,0.829582,0.807391,0.770536,0.74729,0.698967,0.654477,0.654477,0.654477,0.654477,0.473279,24
995,20.48,40,10,protocol,7.5,400,4872,12.18,368,331,0.899457,0.852459,0.828712,0.800711,0.780188,0.726465,0.68567,0.68567,0.68567,0.68567,0.47317,24
996,20.48,40,10,protocol,7.5,400,4879,12.1975,341,308,0.903226,0.868186,0.834642,0.796909,0.770874,0.723167,0.684587,0.684587,0.684587,0.684587,0.473105,24
997,20.48,40,10,protocol,7.5,400,4969,12.4225,356,325,0.912921,0.858293,0.84106,0.811614,0.783438,0.736167,0.697766,0.697766,0.697766,0.697766,0.472997,24
998,20.48,40,10,protocol,7.5,400,4927,12.3175,374,349,0.933155,0.862345,0.831745,0.801682,0.772789,0.730912,0.686367,0.686367,0.686367,0.686367,0.472964,24
999,20.48,40,10,protocol,7.5,400,5059,12.6475,358,330,0.921788,0.872201,0.852941,0.827966,0.801139,0.751478,0.700457,0.700457,0.700457,0.700457,0.472867,24
1000,20.48,40,10,protocol,7.5,400,4903,12.2575,334,313,0.937126,0.898496,0.862372,0.816354,0.784153,0.732805,0.675393,0.675393,0.675393,0.675393,0.472757,24
