SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
309,18.432,36,10,protocol,7.5,400,4913,12.2825,270,254,0.940741,0.897561,0.846495,0.821343,0.788281,0.734427,0.672324,0.672324,0.672324,0.672324,0.44927,12
310,18.432,36,10,protocol,7.5,400,4761,11.9025,278,253,0.910072,0.84127,0.803153,0.774791,0.749806,0.708637,0.64363,0.64363,0.64363,0.64363,0.449149,12
311,18.432,36,10,protocol,7.5,400,4810,12.025,276,254,0.92029,0.826357,0.791364,0.769094,0.751337,0.717537,0.647368,0.647368,0.647368,0.647368,0.449389,12
312,18.432,36,10,protocol,7.5,400,4815,12.0375,294,259,0.880952,0.859223,0.815422,0.785276,0.759048,0.718451,0.645269,0.645269,0.645269,0.645269,0.449277,12
313,18.432,36,10,protocol,7.5,400,4817,12.0425,268,231,0.86194,0.821488,0.797468,0.772727,0.747553,0.713086,0.64766,0.64766,0.64766,0.64766,0.449009,12
314,18.432,36,10,protocol,7.5,400,4673,11.6825,262,235,0.896947,0.82562,0.774614,0.752141,0.72003,0.68885,0.626307,0.626307,0.626307,0.626307,0.448742,12
315,18.432,36,10,protocol,7.5,400,5111,12.7775,290,269,0.927586,0.893379,0.851307,0.81797,0.792595,0.755696,0.681697,0.681697,0.681697,0.681697,0.448606,12
316,18.432,36,10,protocol,7.5,400,5243,13.1075,274,262,0.956204,0.88,0.854865,0.826357,0.804159,0.766856,0.69454,0.69454,0.69454,0.69454,0.44837,12
317,17.92,35,10,protocol,7.5,400,4780,11.95,258,231,0.895349,0.807018,0.791971,0.755229,0.736293,0.698585,0.634072,0.634072,0.634072,0.634072,0.448117,12
318,18.432,36,10,protocol,7.5,400,5113,12.7825,276,253,0.916667,0.850926,0.811344,0.791217,0.77264,0.742942,0.678704,0.678704,0.678704,0.678704,0.448096,12
319,17.92,35,10,protocol,7.5,400,4961,12.4025,260,226,0.869231,0.837476,0.791069,0.774227,0.756074,0.716376,0.654658,0.654658,0.654658,0.654658,0.44849,12
320,18.944,37,10,protocol,7.5,400,4823,12.0575,266,230,0.864662,0.827225,0.785428,0.753792,0.731712,0.694393,0.633605,0.633605,0.633605,0.633605,0.448422,12
321,17.408,34,10,protocol,7.5,400,5096,12.74,278,251,0.902878,0.852891,0.818034,0.790123,0.763836,0.727259,0.66523,0.66523,0.66523,0.66523,0.448485,12
322,19.456,38,10,protocol,7.5,400,4859,12.1475,274,248,0.905109,0.851724,0.799443,0.761552,0.735709,0.691424,0.633873,0.633873,0.633873,0.633873,0.448617,12
323,18.432,36,10,protocol,7.5,400,4925,12.3125,276,245,0.887681,0.838681,0.789231,0.762174,0.741464,0.696279,0.641016,0.641016,0.641016,0.641016,0.448372,12
324,18.432,36,10,protocol,7.5,400,5208,13.02,294,267,0.908163,0.865737,0.828247,0.799267,0.779333,0.734091,0.676501,0.676501,0.676501,0.676501,0.448736,12
325,17.92,35,10,protocol,7.5,400,5196,12.99,294,265,0.901361,0.84699,0.818147,0.78815,0.768232,0.72858,0.674942,0.674942,0.674942,0.674942,0.449074,12
326,18.432,36,10,protocol,7.5,400,5085,12.7125,268,247,0.921642,0.856551,0.804915,0.78007,0.76006,0.71952,0.661202,0.661202,0.661202,0.661202,0.448819,12
327,18.432,36,10,protocol,7.5,400,4901,12.2525,222,210,0.945946,0.853942,0.796296,0.766734,0.734299,0.689519,0.63475,0.63475,0.63475,0.63475,0.449314,12
328,18.432,36,10,protocol,7.5,400,5051,12.6275,230,213,0.926087,0.839577,0.798794,0.775025,0.745832,0.707384,0.652668,0.652668,0.652668,0.652668,0.449022,12
329,18.432,36,10,protocol,7.5,400,5135,12.8375,300,284,0.946667,0.859813,0.814132,0.784719,0.75757,0.718136,0.663176,0.663176,0.663176,0.663176,0.449184,12
330,19.456,38,10,protocol,7.5,400,5299,13.2475,338,307,0.908284,0.841369,0.814132,0.794884,0.767213,0.737762,0.680149,0.680149,0.680149,0.680149,0.449604,12
331,20.992,41,10,protocol,7.5,400,4930,12.325,342,309,0.903509,0.83595,0.789572,0.758937,0.731814,0.689052,0.628845,0.628845,0.628845,0.628845,0.450032,12
332,20.48,40,10,protocol,7.5,400,4613,11.5325,324,284,0.876543,0.801843,0.743792,0.704556,0.682913,0.64533,0.592217,0.592217,0.592217,0.592217,0.450639,12
333,18.944,37,10,protocol,7.5,400,4999,12.4975,326,274,0.840491,0.791601,0.769057,0.747561,0.729616,0.691033,0.642251,0.642251,0.642251,0.642251,0.450411,12
334,17.92,35,10,protocol,7.5,400,5075,12.6875,336,296,0.880952,0.829563,0.781319,0.758143,0.737528,0.697688,0.647104,0.647104,0.647104,0.647104,0.450464,12
335,18.944,37,10,protocol,7.5,400,5433,13.5825,340,306,0.9,0.868459,0.841631,0.810798,0.78441,0.742274,0.685166,0.685166,0.685166,0.685166,0.450325,12
336,19.456,38,10,protocol,7.5,400,5010,12.525,346,295,0.852601,0.778329,0.753608,0.734083,0.718569,0.682042,0.634957,0.634957,0.634957,0.634957,0.450368,12
337,18.944,37,10,protocol,7.5,400,5126,12.815,342,283,0.827485,0.785311,0.762248,0.745568,0.723582,0.691808,0.648354,0.648354,0.648354,0.648354,0.451207,12
338,19.968,39,10,protocol,7.5,400,5136,12.84,319,269,0.84326,0.801408,0.7725,0.755714,0.725648,0.693116,0.649178,0.649178,0.649178,0.649178,0.451094,12
339,20.48,40,10,protocol,7.5,400,5081,12.7025,344,295,0.857558,0.788781,0.763388,0.737933,0.714609,0.681779,0.640802,0.640802,0.640802,0.640802,0.45138,12
340,19.456,38,10,protocol,7.5,400,5203,13.0075,356,312,0.876404,0.810848,0.774394,0.755732,0.732656,0.697648,0.648989,0.648989,0.648989,0.648989,0.451232,12
341,20.48,40,10,protocol,7.5,400,5489,13.7225,360,331,0.919444,0.84258,0.808844,0.784368,0.76488,0.730604,0.68157,0.68157,0.68157,0.68157,0.451279,12
342,20.48,40,10,protocol,7.5,400,5643,14.1075,320,302,0.94375,0.877667,0.849129,0.822558,0.791144,0.74688,0.697528,0.697528,0.697528,0.697528,0.451055,12
343,20.48,40,10,protocol,7.5,400,5080,12.7,306,281,0.918301,0.807854,0.770458,0.745606,0.717414,0.672254,0.626418,0.626418,0.626418,0.626418,0.452148,12
344,20.48,40,10,protocol,7.5,400,5262,13.155,318,289,0.908805,0.818621,0.780083,0.761369,0.735849,0.694584,0.647906,0.647906,0.647906,0.647906,0.451915,12
345,19.968,39,10,protocol,7.5,400,5343,13.3575,298,271,0.909396,0.8,0.775826,0.760252,0.736149,0.700112,0.658979,0.658979,0.658979,0.658979,0.452081,12
346,19.968,39,10,protocol,7.5,400,5545,13.8625,278,253,0.910072,0.836389,0.814286,0.792645,0.769139,0.727666,0.686153,0.686153,0.686153,0.686153,0.451941,12
347,19.456,38,10,protocol,7.5,400,5048,12.62,250,224,0.896,0.8,0.751424,0.727649,0.702947,0.663755,0.622595,0.622595,0.622595,0.622595,0.45183,12
348,18.944,37,10,protocol,7.5,400,5206,13.015,259,240,0.926641,0.804365,0.760649,0.743089,0.722146,0.682171,0.64291,0.64291,0.64291,0.64291,0.45207,12
349,16.896,33,10,protocol,7.5,400,5379,13.4475,288,261,0.90625,0.835131,0.791035,0.772717,0.746248,0.706241,0.665965,0.665965,0.665965,0.665965,0.451765,12
350,15.872,31,10,protocol,7.5,400,5133,12.8325,326,280,0.858896,0.760664,0.740194,0.726233,0.703375,0.669248,0.634811,0.634811,0.634811,0.634811,0.452131,12
351,16.384,32,10,protocol,7.5,400,5675,14.1875,352,321,0.911932,0.865706,0.822287,0.807399,0.78377,0.744751,0.702278,0.702278,0.702278,0.702278,0.452663,12
352,17.92,35,10,protocol,7.5,400,5063,12.6575,386,327,0.84715,0.785388,0.747149,0.728527,0.700966,0.66699,0.623476,0.623476,0.623476,0.623476,0.452912,12
353,18.432,36,10,protocol,7.5,400,5479,13.6975,404,374,0.925743,0.852255,0.801577,0.788958,0.759136,0.72095,0.673595,0.673595,0.673595,0.673595,0.452741,12
354,18.432,36,10,protocol,7.5,400,5474,13.685,388,353,0.909794,0.845038,0.802666,0.780756,0.754071,0.722504,0.67364,0.67364,0.67364,0.67364,0.452729,12
355,17.408,34,10,protocol,7.5,400,5641,14.1025,397,363,0.914358,0.840774,0.809493,0.797073,0.771172,0.738444,0.693576,0.693576,0.693576,0.693576,0.452476,12
356,19.456,38,10,protocol,7.5,400,5564,13.91,386,369,0.955959,0.856209,0.818593,0.796083,0.769947,0.731992,0.679863,0.679863,0.679863,0.679863,0.452406,12
357,18.432,36,10,protocol,7.5,400,5347,13.3675,392,360,0.918367,0.847734,0.792588,0.766883,0.737798,0.702293,0.649836,0.649836,0.649836,0.649836,0.452203,12
358,18.432,36,10,protocol,7.5,400,5523,13.8075,367,352,0.959128,0.879287,0.825016,0.797557,0.761633,0.722167,0.667352,0.667352,0.667352,0.667352,0.452005,12
359,16.384,32,10,protocol,7.5,400,5072,12.68,376,336,0.893617,0.791503,0.736427,0.717315,0.698282,0.664561,0.609082,0.609082,0.609082,0.609082,0.452554,12
360,20.48,40,10,protocol,7.5,400,5201,13.0025,361,318,0.880886,0.808184,0.769134,0.748909,0.718561,0.680789,0.628233,0.628233,0.628233,0.628233,0.452732,12
361,18.432,36,10,protocol,7.5,400,5630,14.075,345,320,0.927536,0.874844,0.832078,0.802978,0.775758,0.735772,0.680905,0.680905,0.680905,0.680905,0.452463,12
362,17.92,35,10,protocol,7.5,400,5467,13.6675,344,319,0.927326,0.835294,0.796331,0.775387,0.755869,0.714802,0.663793,0.663793,0.663793,0.663793,0.45265,12
363,18.432,36,10,protocol,7.5,400,5312,13.28,360,331,0.919444,0.827302,0.784513,0.760113,0.736672,0.696033,0.644504,0.644504,0.644504,0.644504,0.452423,12
364,18.432,36,10,protocol,7.5,400,5277,13.1925,354,318,0.898305,0.838351,0.790103,0.759929,0.737109,0.695136,0.640291,0.640291,0.640291,0.640291,0.452191,12
365,18.432,36,10,protocol,7.5,400,5268,13.17,334,306,0.916168,0.817728,0.786593,0.760908,0.733401,0.693014,0.640789,0.640789,0.640789,0.640789,0.45261,12
366,17.92,35,10,protocol,7.5,400,5534,13.835,314,280,0.89172,0.839704,0.810266,0.791722,0.767755,0.729045,0.676571,0.676571,0.676571,0.676571,0.452456,12
367,17.408,34,10,protocol,7.5,400,5451,13.6275,350,309,0.882857,0.826642,0.798303,0.777406,0.755133,0.715266,0.666748,0.666748,0.666748,0.666748,0.452417,12
368,18.944,37,10,protocol,7.5,400,5089,12.7225,366,322,0.879781,0.815857,0.768197,0.744577,0.715506,0.669947,0.623499,0.623499,0.623499,0.623499,0.452653,12
369,20.48,40,10,protocol,7.5,400,5541,13.8525,354,328,0.926554,0.855691,0.815619,0.793858,0.767594,0.726901,0.683152,0.683152,0.683152,0.683152,0.452395,12
370,20.48,40,10,protocol,7.5,400,5525,13.8125,366,342,0.934426,0.859859,0.821931,0.794918,0.768062,0.732209,0.678791,0.678791,0.678791,0.678791,0.452264,12
371,20.48,40,10,protocol,7.5,400,5279,13.1975,380,327,0.860526,0.809971,0.777742,0.758294,0.7343,0.697529,0.651927,0.651927,0.651927,0.651927,0.451974,12
372,18.944,37,10,protocol,7.5,400,5498,13.745,376,330,0.87766,0.839915,0.814174,0.793143,0.773074,0.731513,0.682903,0.682903,0.682903,0.682903,0.451883,12
373,20.992,41,10,protocol,7.5,400,5024,12.56,369,317,0.859079,0.801712,0.749506,0.73055,0.706056,0.666047,0.626747,0.626747,0.626747,0.626747,0.452523,12
374,20.48,40,10,protocol,7.5,400,5044,12.61,368,319,0.866848,0.805707,0.76,0.74304,0.719188,0.673569,0.628867,0.628867,0.628867,0.628867,0.452307,12
375,20.48,40,10,protocol,7.5,400,5278,13.195,370,332,0.897297,0.822957,0.794993,0.774798,0.753069,0.711234,0.660822,0.660822,0.660822,0.660822,0.452118,12
376,20.48,40,10,protocol,7.5,400,5357,13.3925,360,307,0.852778,0.808176,0.794997,0.776852,0.758149,0.719509,0.671515,0.671515,0.671515,0.671515,0.452555,12
377,20.48,40,10,protocol,7.5,400,5297,13.2425,382,333,0.871728,0.817246,0.786425,0.774965,0.755773,0.712349,0.663618,0.663618,0.663618,0.663618,0.452407,12
378,20.48,40,10,protocol,7.5,400,5609,14.0225,413,377,0.912833,0.863905,0.843326,0.821215,0.800985,0.759444,0.707955,0.707955,0.707955,0.707955,0.452284,12
379,19.968,39,10,protocol,7.5,400,5334,13.335,442,397,0.89819,0.842629,0.810478,0.793303,0.769407,0.727688,0.674848,0.674848,0.674848,0.674848,0.452031,12
380,19.968,39,10,protocol,7.5,400,4995,12.4875,422,387,0.917062,0.806958,0.764788,0.749299,0.72308,0.68435,0.632439,0.632439,0.632439,0.632439,0.451918,12
381,20.48,40,10,protocol,7.5,400,5485,13.7125,454,424,0.933921,0.895658,0.85494,0.830024,0.798053,0.756187,0.697305,0.697305,0.697305,0.697305,0.451983,12
382,19.968,39,10,protocol,7.5,400,5193,12.9825,485,441,0.909278,0.841374,0.819944,0.793783,0.763242,0.722041,0.660687,0.660687,0.660687,0.660687,0.451695,12
383,20.48,40,10,protocol,7.5,400,5408,13.52,512,474,0.925781,0.857778,0.823673,0.804746,0.788244,0.755114,0.693027,0.693027,0.693027,0.693027,0.451415,12
384,18.944,37,10,protocol,7.5,400,5549,13.8725,506,462,0.913043,0.864264,0.832079,0.830145,0.813858,0.775141,0.712963,0.712963,0.712963,0.712963,0.451218,12
385,20.48,40,10,protocol,7.5,400,5211,13.0275,506,462,0.913043,0.862406,0.808474,0.797708,0.769861,0.733194,0.669753,0.669753,0.669753,0.669753,0.451164,12
386,19.456,38,10,protocol,7.5,400,5005,12.5125,430,370,0.860465,0.815942,0.781601,0.766887,0.744345,0.70208,0.644072,0.644072,0.644072,0.644072,0.4517,12
387,19.968,39,10,protocol,7.5,400,5033,12.5825,398,342,0.859296,0.836864,0.778499,0.770503,0.746756,0.708494,0.651217,0.651217,0.651217,0.651217,0.451857,12
388,20.48,40,10,protocol,7.5,400,5173,12.9325,390,366,0.938462,0.868567,0.817787,0.802438,0.776607,0.729484,0.672562,0.672562,0.672562,0.672562,0.451609,12
389,19.968,39,10,protocol,7.5,400,5494,13.735,392,347,0.885204,0.868495,0.839416,0.826923,0.808352,0.767543,0.713524,0.713524,0.713524,0.713524,0.451336,12
390,19.456,38,10,protocol,7.5,400,5703,14.2575,352,329,0.934659,0.900589,0.878094,0.865371,0.842596,0.799131,0.742637,0.742637,0.742637,0.742637,0.451067,12
391,18.944,37,10,protocol,7.5,400,5297,13.2425,341,312,0.914956,0.854074,0.821029,0.802137,0.78125,0.741182,0.689404,0.689404,0.689404,0.689404,0.4508,12
392,16.896,33,10,protocol,7.5,400,5457,13.6425,326,296,0.907975,0.859244,0.843115,0.834434,0.81312,0.766124,0.710526,0.710526,0.710526,0.710526,0.451075,12
393,18.432,36,10,protocol,7.5,400,5526,13.815,326,310,0.95092,0.889915,0.861726,0.84925,0.823279,0.7783,0.716528,0.716528,0.716528,0.716528,0.450975,12
394,18.432,36,10,protocol,7.5,400,5020,12.55,356,312,0.876404,0.809038,0.77951,0.76764,0.745862,0.704587,0.647651,0.647651,0.647651,0.647651,0.451863,12
395,18.432,36,10,protocol,7.5,400,5167,12.9175,394,351,0.890863,0.854325,0.816188,0.798747,0.776475,0.730728,0.664736,0.664736,0.664736,0.664736,0.451623,12
396,18.432,36,10,protocol,7.5,400,5107,12.7675,392,354,0.903061,0.828767,0.803076,0.786435,0.76366,0.723329,0.656258,0.656258,0.656258,0.656258,0.451673,12
397,18.432,36,10,protocol,7.5,400,5168,12.92,390,356,0.912821,0.863914,0.827815,0.811297,0.78207,0.738922,0.666366,0.666366,0.666366,0.666366,0.451461,12
398,18.432,36,10,protocol,7.5,400,5452,13.63,402,373,0.927861,0.913713,0.873622,0.853154,0.819672,0.774969,0.704657,0.704657,0.704657,0.704657,0.451285,12
399,18.432,36,10,protocol,7.5,400,5208,13.02,410,372,0.907317,0.847328,0.813088,0.79465,0.779451,0.742741,0.678618,0.678618,0.678618,0.678618,0.451013,12
400,18.432,36,10,protocol,7.5,400,5254,13.135,380,338,0.889474,0.855162,0.840256,0.828549,0.800958,0.757566,0.686405,0.686405,0.686405,0.686405,0.450853,12
401,18.432,36,10,protocol,7.5,400,5031,12.5775,364,334,0.917582,0.861325,0.822287,0.800547,0.770713,0.724014,0.666711,0.666711,0.666711,0.666711,0.450864,12
402,18.432,36,10,protocol,7.5,400,5169,12.9225,340,313,0.920588,0.879393,0.861724,0.820643,0.784615,0.745694,0.686139,0.686139,0.686139,0.686139,0.450653,12
403,18.432,36,10,protocol,7.5,400,4737,11.8425,334,289,0.865269,0.831054,0.797264,0.775227,0.737418,0.687245,0.627583,0.627583,0.627583,0.627583,0.450856,12
404,18.432,36,10,protocol,7.5,400,5520,13.8,356,329,0.924157,0.901945,0.874793,0.86242,0.834877,0.796728,0.731442,0.731442,0.731442,0.731442,0.450595,12
405,18.432,36,10,protocol,7.5,400,4981,12.4525,388,352,0.907216,0.856902,0.812447,0.79871,0.771357,0.728335,0.664709,0.664709,0.664709,0.664709,0.450432,12
406,18.432,36,10,protocol,7.5,400,5150,12.875,386,364,0.943005,0.90177,0.857624,0.828819,0.794972,0.749446,0.690265,0.690265,0.690265,0.690265,0.450305,12
407,18.432,36,10,protocol,7.5,400,4743,11.8575,380,341,0.897368,0.848806,0.788936,0.780027,0.74458,0.698254,0.637671,0.637671,0.637671,0.637671,0.451577,12
408,18.432,36,10,protocol,7.5,400,5002,12.505,380,350,0.921053,0.882653,0.839744,0.814538,0.784722,0.741043,0.676363,0.676363,0.676363,0.676363,0.451329,12
409,17.92,35,10,protocol,7.5,400,4932,12.33,360,313,0.869444,0.840753,0.820795,0.804722,0.785584,0.732992,0.67525,0.67525,0.67525,0.67525,0.451685,12
410,18.944,37,10,protocol,7.5,400,4793,11.9825,386,344,0.891192,0.845679,0.805842,0.781267,0.760878,0.713943,0.663573,0.663573,0.663573,0.663573,0.451451,12
411,18.432,36,10,protocol,7.5,400,4845,12.1125,396,350,0.883838,0.869529,0.82784,0.805392,0.779943,0.728508,0.670451,0.670451,0.670451,0.670451,0.451563,12
412,18.432,36,10,protocol,7.5,400,4721,11.8025,354,314,0.887006,0.853997,0.823192,0.800565,0.772149,0.713301,0.660325,0.660325,0.660325,0.660325,0.451462,12
413,17.92,35,10,protocol,7.5,400,4747,11.8675,353,320,0.906516,0.866667,0.838402,0.798044,0.767504,0.717539,0.666807,0.666807,0.666807,0.666807,0.453253,12
414,18.432,36,10,protocol,7.5,400,4793,11.9825,322,306,0.950311,0.873333,0.850821,0.815956,0.786508,0.731169,0.670397,0.670397,0.670397,0.670397,0.453007,12
415,18.432,36,10,protocol,7.5,400,4339,10.8475,314,279,0.888535,0.807953,0.777528,0.741743,0.717795,0.664829,0.607533,0.607533,0.607533,0.607533,0.452772,12
416,17.92,35,10,protocol,7.5,400,4858,12.145,320,299,0.934375,0.866667,0.840018,0.811903,0.794625,0.743535,0.680583,0.680583,0.680583,0.680583,0.452555,12
417,18.432,36,10,protocol,7.5,400,4908,12.27,302,278,0.92053,0.865789,0.849134,0.833997,0.809091,0.759861,0.684622,0.684622,0.684622,0.684622,0.452506,12
418,17.408,34,10,protocol,7.5,400,4685,11.7125,280,261,0.932143,0.859633,0.841667,0.798671,0.777848,0.718977,0.655148,0.655148,0.655148,0.655148,0.452571,12
419,17.92,35,10,protocol,7.5,400,5038,12.595,283,273,0.964664,0.893797,0.879468,0.853644,0.827223,0.777072,0.706592,0.706592,0.706592,0.706592,0.452466,12
420,17.408,34,10,protocol,7.5,400,5012,12.53,284,274,0.964789,0.917222,0.877289,0.85424,0.83461,0.784543,0.70761,0.70761,0.70761,0.70761,0.452261,12
421,16.896,33,10,protocol,7.5,400,4456,11.14,300,286,0.953333,0.842593,0.805225,0.778981,0.754961,0.701244,0.637719,0.637719,0.637719,0.637719,0.4521,12
422,16.384,32,10,protocol,7.5,400,4472,11.18,292,268,0.917808,0.845865,0.810097,0.781214,0.755027,0.703859,0.64498,0.64498,0.64498,0.64498,0.452212,12
423,18.944,37,10,protocol,7.5,400,4073,10.1825,288,254,0.881944,0.815739,0.760037,0.724722,0.691129,0.641181,0.584075,0.584075,0.584075,0.584075,0.454001,12
424,20.48,40,10,protocol,7.5,400,4587,11.4675,264,243,0.920455,0.844055,0.823165,0.802059,0.779201,0.726932,0.653742,0.653742,0.653742,0.653742,0.453745,12
425,20.48,40,10,protocol,7.5,400,4736,11.84,284,256,0.901408,0.862004,0.8353,0.807211,0.786343,0.747606,0.674359,0.674359,0.674359,0.674359,0.453688,12
426,20.48,40,10,protocol,7.5,400,4749,11.8725,288,270,0.9375,0.880556,0.853694,0.822581,0.802799,0.750684,0.673666,0.673666,0.673666,0.673666,0.453506,12
427,20.48,40,10,protocol,7.5,400,4386,10.965,300,275,0.916667,0.838318,0.801806,0.77646,0.749577,0.699282,0.623277,0.623277,0.623277,0.623277,0.453636,12
428,20.48,40,10,protocol,7.5,400,4692,11.73,308,274,0.88961,0.857008,0.82908,0.81326,0.791791,0.749397,0.670334,0.670334,0.670334,0.670334,0.453439,12
429,20.48,40,10,protocol,7.5,400,4723,11.8075,306,285,0.931373,0.891621,0.857143,0.819754,0.800383,0.755666,0.678161,0.678161,0.678161,0.678161,0.453288,12
430,20.48,40,10,protocol,7.5,400,4722,11.805,320,297,0.928125,0.868081,0.843928,0.819658,0.793714,0.752405,0.677086,0.677086,0.677086,0.677086,0.453144,12
431,20.48,40,10,protocol,7.5,400,4346,10.865,312,280,0.897436,0.817531,0.791167,0.767216,0.738056,0.694655,0.623082,0.623082,0.623082,0.623082,0.453659,12
432,20.48,40,10,protocol,7.5,400,4705,11.7625,288,276,0.958333,0.89633,0.844326,0.820949,0.791293,0.749573,0.681607,0.681607,0.681607,0.681607,0.453384,12
433,20.48,40,10,protocol,7.5,400,4772,11.93,264,242,0.916667,0.860185,0.834476,0.825785,0.800168,0.758373,0.689252,0.689252,0.689252,0.689252,0.453285,12
434,20.48,40,10,protocol,7.5,400,4669,11.6725,252,238,0.944444,0.874322,0.8389,0.812275,0.777778,0.742201,0.674177,0.674177,0.674177,0.674177,0.453082,12
435,20.48,40,10,protocol,7.5,400,4824,12.06,260,250,0.961538,0.886099,0.863789,0.838912,0.806499,0.766929,0.696161,0.696161,0.696161,0.696161,0.452992,12
436,20.48,40,10,protocol,7.5,400,4822,12.055,260,236,0.907692,0.872617,0.848384,0.827699,0.804571,0.762509,0.697799,0.697799,0.697799,0.697799,0.452892,12
437,18.944,37,10,protocol,7.5,400,4580,11.45,260,238,0.915385,0.84471,0.793643,0.777185,0.756351,0.726833,0.663431,0.663431,0.663431,0.663431,0.453038,12
438,20.992,41,10,protocol,7.5,400,4550,11.375,258,229,0.887597,0.854237,0.813084,0.788928,0.75922,0.719262,0.656421,0.656421,0.656421,0.656421,0.453265,12
439,20.48,40,10,protocol,7.5,400,4807,12.0175,227,207,0.911894,0.86772,0.844875,0.828775,0.805389,0.75967,0.689581,0.689581,0.689581,0.689581,0.453053,12
440,19.968,39,10,protocol,7.5,400,4763,11.9075,240,219,0.9125,0.848558,0.828125,0.810273,0.793573,0.748278,0.684445,0.684445,0.684445,0.684445,0.453242,12
441,20.48,40,10,protocol,7.5,400,4574,11.435,256,235,0.917969,0.867389,0.830146,0.798146,0.770654,0.724026,0.656429,0.656429,0.656429,0.656429,0.453597,12
442,19.968,39,10,protocol,7.5,400,4385,10.9625,240,219,0.9125,0.817094,0.776126,0.751493,0.734093,0.690565,0.630647,0.630647,0.630647,0.630647,0.453573,12
443,20.48,40,10,protocol,7.5,400,4709,11.7725,242,223,0.921488,0.866209,0.833632,0.807715,0.786966,0.737428,0.67267,0.67267,0.67267,0.67267,0.453588,12
444,20.48,40,10,protocol,7.5,400,4648,11.62,226,217,0.960177,0.884868,0.852,0.817887,0.790399,0.734118,0.662106,0.662106,0.662106,0.662106,0.453558,12
445,20.48,40,10,protocol,7.5,400,4887,12.2175,251,234,0.932271,0.867279,0.850713,0.838028,0.820382,0.773824,0.694737,0.694737,0.694737,0.694737,0.453397,12
446,20.48,40,10,protocol,7.5,400,4526,11.315,298,282,0.946309,0.87725,0.831163,0.800119,0.768236,0.714647,0.64148,0.64148,0.64148,0.64148,0.453417,12
447,17.92,35,10,protocol,7.5,400,4698,11.745,258,239,0.926357,0.869637,0.833479,0.815603,0.789263,0.744497,0.667804,0.667804,0.667804,0.667804,0.453479,12
448,17.92,35,10,protocol,7.5,400,4465,11.1625,222,204,0.918919,0.835659,0.796986,0.779213,0.752508,0.708347,0.63467,0.63467,0.63467,0.63467,0.453288,12
449,18.432,36,10,protocol,7.5,400,4570,11.425,230,208,0.904348,0.833078,0.819519,0.790698,0.769858,0.728279,0.649587,0.649587,0.649587,0.649587,0.453849,12
450,17.408,34,10,protocol,7.5,400,5083,12.7075,266,257,0.966165,0.912577,0.881393,0.865286,0.843724,0.80199,0.730305,0.730305,0.730305,0.730305,0.453786,12
451,18.432,36,10,protocol,7.5,400,4715,11.7875,294,276,0.938776,0.871795,0.840829,0.815673,0.788903,0.749914,0.67936,0.67936,0.67936,0.67936,0.454181,12
452,18.432,36,10,protocol,7.5,400,4766,11.915,294,281,0.955782,0.84985,0.834353,0.82092,0.802147,0.763555,0.687302,0.687302,0.687302,0.687302,0.454041,12
453,18.432,36,10,protocol,7.5,400,4409,11.0225,300,278,0.926667,0.832101,0.792832,0.76663,0.739697,0.702763,0.640139,0.640139,0.640139,0.640139,0.45393,12
454,18.432,36,10,protocol,7.5,400,4716,11.79,326,300,0.920245,0.87012,0.838501,0.813877,0.791807,0.755694,0.682002,0.682002,0.682002,0.682002,0.453698,12
455,18.432,36,10,protocol,7.5,400,4381,10.9525,326,297,0.911043,0.814649,0.781974,0.766722,0.737257,0.69771,0.626199,0.626199,0.626199,0.626199,0.45353,12
456,18.432,36,10,protocol,7.5,400,4508,11.27,332,314,0.945783,0.843888,0.804163,0.784185,0.753107,0.715631,0.638165,0.638165,0.638165,0.638165,0.453297,12
457,18.432,36,10,protocol,7.5,400,4403,11.0075,274,251,0.916058,0.820225,0.77957,0.760571,0.732321,0.693154,0.620699,0.620699,0.620699,0.620699,0.453278,12
458,17.92,35,10,protocol,7.5,400,5016,12.54,266,261,0.981203,0.905356,0.873159,0.856591,0.834666,0.781153,0.701315,0.701315,0.701315,0.701315,0.453859,12
459,18.432,36,10,protocol,7.5,400,4758,11.895,270,250,0.925926,0.902635,0.860437,0.829962,0.792842,0.736752,0.666807,0.666807,0.666807,0.666807,0.453834,12
460,19.456,38,10,protocol,7.5,400,4720,11.8,284,266,0.93662,0.851128,0.821048,0.799409,0.774282,0.728439,0.655868,0.655868,0.655868,0.655868,0.45414,12
461,20.48,40,10,protocol,7.5,400,4796,11.99,289,264,0.913495,0.889394,0.855198,0.820943,0.792104,0.746225,0.660877,0.660877,0.660877,0.660877,0.453917,12
462,19.456,38,10,protocol,7.5,400,4712,11.78,360,319,0.886111,0.851657,0.817848,0.785714,0.759599,0.725103,0.642662,0.642662,0.642662,0.642662,0.454189,12
463,18.944,37,10,protocol,7.5,400,4870,12.175,380,352,0.926316,0.865798,0.838853,0.815385,0.796855,0.749016,0.665573,0.665573,0.665573,0.665573,0.454013,12
