SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
686,13.824000000000002,27,10,protocol,7.5,1200,24174,20.145,3191,2250,0.705108,0.5670109999999999,0.505376,0.466455,0.43731400000000004,0.397127,0.360823,0.360823,0.360823,0.360823,0.505451,20,120.0
266,13.312000000000001,26,10,protocol,7.5,2000,36966,18.483,9191,4500,0.489609,0.359299,0.304869,0.275608,0.250221,0.22154200000000002,0.194888,0.194888,0.194888,0.194888,0.4743060000000001,20,200.0
5,10.752,21,10,protocol,7.5,1000,17999,17.999000000000006,1711,1370,0.800701,0.684322,0.624028,0.583685,0.544297,0.4961,0.439712,0.439712,0.439712,0.439712,0.605504,20,100.0
1,0.0,0,10,protocol,7.5,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,20.0
200,14.335999999999999,28,10,protocol,7.5,1800,35688,19.8267,6067,3348,0.551838,0.399198,0.34441700000000003,0.316637,0.293711,0.264406,0.23680900000000002,0.23680900000000002,0.23680900000000002,0.23680900000000002,0.45977399999999996,20,180.0
429,4.096,8,10,protocol,7.5,1800,47973,26.6517,7353,4630,0.629675,0.497697,0.436367,0.40415700000000004,0.375381,0.33968200000000004,0.30507,0.30507,0.30507,0.30507,0.473451,20,180.0
84,11.776,23,10,protocol,7.5,800,12668,15.835,1612,1137,0.705335,0.594146,0.53964,0.507005,0.485104,0.45495,0.414846,0.414846,0.414846,0.414846,0.496972,20,80.0
207,5.6320000000000014,11,10,protocol,7.5,1900,47379,24.9363,8418,4853,0.576503,0.43544799999999995,0.37464899999999995,0.341952,0.314639,0.285548,0.257208,0.257208,0.257208,0.257208,0.477216,20,190.0
389,18.432000000000002,36,10,protocol,7.5,600,9124,15.2067,972,796,0.81893,0.7208,0.666555,0.64386,0.616062,0.568294,0.518066,0.518066,0.518066,0.518066,0.5086149999999999,20,60.0
692,18.432000000000002,36,10,protocol,7.5,300,3572,11.9067,296,279,0.9425680000000001,0.9109729999999999,0.888021,0.878566,0.859825,0.837901,0.7676270000000001,0.7676270000000001,0.7676270000000001,0.7676270000000001,0.452597,20,30.0
971,18.432000000000002,36,10,protocol,7.5,600,8501,14.1683,1149,876,0.762402,0.704009,0.664058,0.6399020000000001,0.624113,0.576942,0.5157430000000001,0.5157430000000001,0.5157430000000001,0.5157430000000001,0.504525,20,60.0
787,19.456,38,10,protocol,7.5,600,8058,13.43,746,604,0.809651,0.6844560000000001,0.640778,0.608672,0.5841,0.543199,0.49053,0.49053,0.49053,0.49053,0.50452,20,60.0
491,15.36,30,10,protocol,7.5,1400,29653,21.1807,4147,2761,0.665782,0.5332020000000001,0.45648299999999997,0.418242,0.389846,0.354333,0.31886,0.31886,0.31886,0.31886,0.49826800000000004,20,140.0
415,22.016,43,10,protocol,7.5,2000,52840,26.42,8317,4924,0.59204,0.44328,0.383243,0.352643,0.327644,0.30288899999999996,0.276169,0.276169,0.276169,0.276169,0.473757,20,200.0
132,19.968,39,10,protocol,7.5,400,4972,12.43,292,268,0.917808,0.8235889999999999,0.7915,0.7649739999999999,0.747356,0.7102569999999999,0.638618,0.638618,0.638618,0.638618,0.45841499999999996,20,40.0
51,9.728,19,10,protocol,7.5,1600,32091,20.0569,5313,2978,0.560512,0.42243800000000004,0.361678,0.329179,0.307729,0.281767,0.254918,0.254918,0.254918,0.254918,0.508999,20,160.0
79,11.776,23,10,protocol,7.5,300,3098,10.3267,330,312,0.9454549999999999,0.933333,0.9039459999999999,0.884366,0.8767790000000001,0.8314299999999999,0.767229,0.767229,0.767229,0.767229,0.455535,20,30.0
281,18.944000000000006,37,10,protocol,7.5,500,6673,13.345999999999998,819,639,0.78022,0.68305,0.63602,0.6052960000000001,0.577154,0.5505939999999999,0.513949,0.513949,0.513949,0.513949,0.49376000000000003,20,50.0
160,16.896,33,10,protocol,7.5,1800,32214,17.8967,6620,3528,0.532931,0.373531,0.31142,0.282045,0.258469,0.23208600000000001,0.207691,0.207691,0.207691,0.207691,0.455467,20,180.0
60,18.944000000000006,37,10,protocol,7.5,1400,32065,22.9036,4724,2959,0.626376,0.485522,0.42454,0.387033,0.364263,0.337005,0.308245,0.308245,0.308245,0.308245,0.49933500000000003,20,140.0
534,19.456,38,10,protocol,7.5,700,12018,17.1686,1185,991,0.8362870000000001,0.7193649999999999,0.632682,0.579584,0.5408609999999999,0.509217,0.45845699999999995,0.45845699999999995,0.45845699999999995,0.45845699999999995,0.510791,20,70.0
452,18.432000000000002,36,10,protocol,7.5,1500,26692,17.7947,4794,2889,0.6026279999999999,0.448126,0.37966500000000003,0.341503,0.312028,0.280738,0.251598,0.251598,0.251598,0.251598,0.499817,20,150.0
717,18.944000000000006,37,10,protocol,7.5,800,13428,16.785,1192,958,0.8036909999999999,0.671701,0.606255,0.566854,0.534125,0.495501,0.44799700000000003,0.44799700000000003,0.44799700000000003,0.44799700000000003,0.515087,20,80.0
417,11.776,23,10,protocol,7.5,1300,30242,23.2631,4288,3020,0.704291,0.5826060000000001,0.499008,0.45998900000000004,0.4251470000000001,0.389495,0.352647,0.352647,0.352647,0.352647,0.49773900000000004,20,130.0
104,12.288,24,10,protocol,7.5,1400,25519,18.2279,4095,2518,0.614896,0.4739350000000001,0.405411,0.371295,0.34581799999999996,0.310354,0.27665100000000004,0.27665100000000004,0.27665100000000004,0.27665100000000004,0.48740100000000003,20,140.0
841,18.432000000000002,36,10,protocol,7.5,1500,27655,18.4367,4832,2991,0.6189979999999999,0.4640220000000001,0.395897,0.356554,0.326158,0.291435,0.25908200000000003,0.25908200000000003,0.25908200000000003,0.25908200000000003,0.50441,20,150.0
405,7.68,15,10,protocol,7.5,1500,25861,17.2407,4907,2650,0.540045,0.419188,0.371311,0.348729,0.32411,0.288339,0.25493000000000005,0.25493000000000005,0.25493000000000005,0.25493000000000005,0.499846,20,150.0
115,16.384,32,10,protocol,7.5,1000,17128,17.128,2076,1487,0.7162810000000001,0.580376,0.5153760000000001,0.48002,0.45036899999999996,0.407817,0.366904,0.366904,0.366904,0.366904,0.5221399999999999,20,100.0
706,16.384,32,10,protocol,7.5,1200,21610,18.0083,3452,2325,0.673523,0.536921,0.47368599999999994,0.431017,0.400194,0.362068,0.324146,0.324146,0.324146,0.324146,0.5060319999999999,20,120.0
124,15.36,30,10,protocol,7.5,1300,25795,19.8423,3736,2371,0.634636,0.500424,0.44441099999999994,0.410851,0.379306,0.342291,0.309576,0.309576,0.309576,0.309576,0.484554,20,130.0
100,16.384,32,10,protocol,7.5,1500,29034,19.355999999999998,4622,2887,0.624621,0.46242,0.397552,0.36438899999999996,0.33819899999999997,0.304554,0.271215,0.271215,0.271215,0.271215,0.505472,20,150.0
183,12.288,24,10,protocol,7.5,1300,27192,20.9169,4479,2852,0.636749,0.503232,0.43847299999999995,0.405641,0.37734,0.348019,0.31806599999999996,0.31806599999999996,0.31806599999999996,0.31806599999999996,0.483704,20,130.0
304,17.408,34,10,protocol,7.5,300,3004,10.0133,238,219,0.920168,0.927132,0.899351,0.874868,0.861367,0.809929,0.757951,0.757951,0.757951,0.757951,0.463851,20,30.0
106,11.264000000000001,22,10,protocol,7.5,1400,26053,18.6093,4019,2529,0.629261,0.479918,0.41171,0.378106,0.349763,0.31545500000000004,0.282065,0.282065,0.282065,0.282065,0.48599899999999996,20,140.0
1,0.0,0,10,protocol,7.5,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,60.0
521,13.824000000000002,27,10,protocol,7.5,1600,29234,18.2712,6047,3283,0.542914,0.398586,0.339661,0.309398,0.287503,0.258786,0.230075,0.230075,0.230075,0.230075,0.485676,20,160.0
290,15.872,31,10,protocol,7.5,1900,42041,22.1268,8364,4417,0.528097,0.392967,0.340225,0.311,0.288633,0.262766,0.235634,0.235634,0.235634,0.235634,0.475811,20,190.0
145,13.824000000000002,27,10,protocol,7.5,1000,23078,23.07800000000001,2751,2263,0.8226100000000001,0.7324689999999999,0.66769,0.619767,0.57662,0.531482,0.483346,0.483346,0.483346,0.483346,0.525792,20,100.0
257,12.8,25,10,protocol,7.5,2000,40652,20.326,9306,4534,0.487213,0.357629,0.308276,0.280491,0.25845,0.234267,0.21041300000000002,0.21041300000000002,0.21041300000000002,0.21041300000000002,0.474053,20,200.0
491,6.6560000000000015,13,10,protocol,7.5,1600,40654,25.4088,5716,3991,0.698216,0.560397,0.485099,0.44491899999999995,0.4123350000000001,0.376301,0.337575,0.337575,0.337575,0.337575,0.4850680000000001,20,160.0
881,14.847999999999999,29,10,protocol,7.5,2000,48205,24.1025,8811,4927,0.559187,0.404048,0.339488,0.302952,0.278027,0.251768,0.227798,0.227798,0.227798,0.227798,0.47476899999999994,20,200.0
67,16.384,32,10,protocol,7.5,800,13319,16.6487,1601,1149,0.717676,0.607009,0.569619,0.5407609999999999,0.5103810000000001,0.47131300000000004,0.42798800000000004,0.42798800000000004,0.42798800000000004,0.42798800000000004,0.49879300000000004,20,80.0
707,21.504,42,10,protocol,7.5,1600,32925,20.5781,5495,3333,0.6065510000000001,0.44716999999999996,0.388967,0.358867,0.33403,0.305324,0.27524899999999997,0.27524899999999997,0.27524899999999997,0.27524899999999997,0.486831,20,160.0
86,12.8,25,10,protocol,7.5,1400,25016,17.8686,3972,2449,0.616566,0.44007299999999994,0.37456999999999996,0.346994,0.326214,0.29736799999999997,0.267524,0.267524,0.267524,0.267524,0.49490500000000004,20,140.0
297,12.288,24,10,protocol,7.5,1400,29559,21.1136,3866,2690,0.69581,0.550236,0.487903,0.4522020000000001,0.423256,0.384411,0.34192,0.34192,0.34192,0.34192,0.49097799999999997,20,140.0
214,20.48,40,10,protocol,7.5,600,8957,14.9283,653,556,0.851455,0.7247140000000001,0.670871,0.638558,0.621087,0.576358,0.524362,0.524362,0.524362,0.524362,0.496327,20,60.0
273,15.36,30,10,protocol,7.5,900,16811,18.6789,1708,1393,0.815574,0.667864,0.60365,0.558573,0.5166689999999999,0.47660600000000003,0.433953,0.433953,0.433953,0.433953,0.504741,20,90.0
939,14.847999999999999,29,10,protocol,7.5,1500,25451,16.9673,4224,2394,0.566761,0.418141,0.357774,0.324182,0.298279,0.26764299999999996,0.239064,0.239064,0.239064,0.239064,0.502816,20,150.0
999,14.335999999999999,28,10,protocol,7.5,800,14033,17.5413,1365,1075,0.787546,0.685859,0.6396850000000001,0.5974659999999999,0.567384,0.524392,0.477516,0.477516,0.477516,0.477516,0.521209,20,80.0
963,18.432000000000002,36,10,protocol,7.5,200,1607,8.035,134,132,0.985075,0.965385,0.963636,0.967143,0.957317,0.928163,0.886865,0.886865,0.886865,0.886865,0.407314,20,20.0
824,19.456,38,10,protocol,7.5,900,14982,16.6467,1698,1210,0.712603,0.571282,0.499622,0.44982,0.4160680000000001,0.3849530000000001,0.351837,0.351837,0.351837,0.351837,0.512476,20,90.0
601,15.36,30,10,protocol,7.5,1100,25204,22.9127,2440,1924,0.788525,0.655388,0.59163,0.553242,0.522944,0.48077,0.43841800000000003,0.43841800000000003,0.43841800000000003,0.43841800000000003,0.511618,20,110.0
833,15.872,31,10,protocol,7.5,1900,51191,26.9426,9590,5278,0.550365,0.427122,0.36933,0.340527,0.321894,0.298122,0.273372,0.273372,0.273372,0.273372,0.477475,20,190.0
327,20.48,40,10,protocol,7.5,900,15721,17.4678,1790,1299,0.725698,0.574775,0.5018859999999999,0.458604,0.431816,0.39984200000000003,0.36445900000000003,0.36445900000000003,0.36445900000000003,0.36445900000000003,0.504646,20,90.0
46,17.408,34,10,protocol,7.5,200,1515,7.575,20,20,1.0,1.0,0.992218,0.9848870000000001,0.982085,0.9630139999999999,0.891176,0.891176,0.891176,0.891176,0.441234,20,20.0
275,13.824000000000002,27,10,protocol,7.5,1600,32403,20.2519,5260,3160,0.6007600000000001,0.4311100000000001,0.36795,0.337897,0.313651,0.28439699999999996,0.257295,0.257295,0.257295,0.257295,0.486749,20,160.0
947,12.288,24,10,protocol,7.5,1700,39467,23.2159,7297,4151,0.568864,0.430201,0.374724,0.343985,0.31900300000000004,0.293444,0.267848,0.267848,0.267848,0.267848,0.488025,20,170.0
41,14.335999999999999,28,10,protocol,7.5,1700,32673,19.2194,6590,3549,0.538543,0.396675,0.339142,0.310057,0.28896900000000003,0.26011799999999996,0.2336010000000001,0.2336010000000001,0.2336010000000001,0.2336010000000001,0.49739300000000003,20,170.0
980,18.432000000000002,36,10,protocol,7.5,600,8176,13.6267,874,695,0.795195,0.710481,0.649069,0.629162,0.5997560000000001,0.561612,0.507073,0.507073,0.507073,0.507073,0.505171,20,60.0
876,15.872,31,10,protocol,7.5,1300,25992,19.9938,3846,2496,0.648986,0.497733,0.438362,0.401119,0.374764,0.345182,0.31443000000000004,0.31443000000000004,0.31443000000000004,0.31443000000000004,0.506733,20,130.0
787,15.872,31,10,protocol,7.5,1700,40530,23.8412,6429,3960,0.615959,0.4597770000000001,0.400542,0.369277,0.342803,0.312971,0.282769,0.282769,0.282769,0.282769,0.4865890000000001,20,170.0
506,18.432000000000002,36,10,protocol,7.5,1300,24471,18.8238,3684,2334,0.63355,0.4779350000000001,0.407141,0.369856,0.34374099999999996,0.312805,0.281219,0.281219,0.281219,0.281219,0.502214,20,130.0
401,15.872,31,10,protocol,7.5,200,1856,9.28,82,79,0.9634149999999999,0.936842,0.933718,0.924074,0.918567,0.9124049999999999,0.866822,0.866822,0.866822,0.866822,0.408426,20,20.0
525,10.752,21,10,protocol,7.5,1800,48195,26.775,7704,4958,0.643562,0.5189819999999999,0.445701,0.408777,0.37571,0.340438,0.30784,0.30784,0.30784,0.30784,0.47902799999999995,20,180.0
693,19.968,39,10,protocol,7.5,400,4847,12.1175,234,219,0.935897,0.8855770000000001,0.8387530000000001,0.8166479999999999,0.791425,0.7470359999999999,0.673617,0.673617,0.673617,0.673617,0.45955799999999997,20,40.0
770,14.847999999999999,29,10,protocol,7.5,1300,24359,18.7377,4642,2780,0.59888,0.451453,0.389229,0.35242199999999996,0.32811999999999997,0.29930999999999996,0.27336900000000003,0.27336900000000003,0.27336900000000003,0.27336900000000003,0.50835,20,130.0
944,16.896,33,10,protocol,7.5,1000,16351,16.351,2158,1442,0.668211,0.572367,0.5107079999999999,0.467538,0.428663,0.390228,0.348254,0.348254,0.348254,0.348254,0.52287,20,100.0
298,15.872,31,10,protocol,7.5,1800,40497,22.4983,7240,4055,0.560083,0.41627,0.363289,0.33555100000000004,0.313891,0.287682,0.26024400000000003,0.26024400000000003,0.26024400000000003,0.26024400000000003,0.46755399999999997,20,180.0
899,15.36,30,10,protocol,7.5,1700,43824,25.7788,7762,4861,0.626256,0.468074,0.39923000000000003,0.372247,0.350437,0.32565,0.297267,0.297267,0.297267,0.297267,0.4879,20,170.0
965,24.576,48,10,protocol,7.5,2000,53706,26.853,9458,5650,0.597378,0.437291,0.369841,0.33693,0.313215,0.288573,0.263369,0.263369,0.263369,0.263369,0.473958,20,200.0
758,18.944000000000006,37,10,protocol,7.5,900,19875,22.0833,2158,1743,0.807692,0.696974,0.617062,0.5809989999999999,0.550259,0.517634,0.47392799999999996,0.47392799999999996,0.47392799999999996,0.47392799999999996,0.511518,20,90.0
159,17.408,34,10,protocol,7.5,400,4541,11.3525,252,224,0.8888889999999999,0.877083,0.824435,0.79699,0.7653770000000001,0.7186859999999999,0.646388,0.646388,0.646388,0.646388,0.44983,20,40.0
181,17.92,35,10,protocol,7.5,1100,20690,18.8091,2642,1990,0.753217,0.61114,0.5324720000000001,0.49194899999999997,0.457951,0.41105699999999995,0.367868,0.367868,0.367868,0.367868,0.5123409999999999,20,110.0
15,10.24,20,10,protocol,7.5,2000,41352,20.676,9497,5039,0.530589,0.383143,0.324925,0.292592,0.268327,0.24134099999999997,0.215928,0.215928,0.215928,0.215928,0.46998500000000004,20,200.0
417,18.432000000000002,36,10,protocol,7.5,1900,38791,20.4163,7751,4209,0.543027,0.39018600000000003,0.338019,0.30490500000000004,0.278937,0.249358,0.223036,0.223036,0.223036,0.223036,0.476004,20,190.0
636,20.48,40,10,protocol,7.5,1400,28382,20.2729,4392,2822,0.642532,0.5019520000000001,0.42381,0.387415,0.35816,0.32424899999999995,0.293622,0.293622,0.293622,0.293622,0.502482,20,140.0
437,13.312000000000001,26,10,protocol,7.5,2000,49500,24.75,8439,4885,0.57886,0.421146,0.365498,0.334936,0.309219,0.282267,0.254754,0.254754,0.254754,0.254754,0.473808,20,200.0
469,10.752,21,10,protocol,7.5,1700,38561,22.6829,7416,4205,0.567017,0.45381499999999997,0.39426,0.356319,0.328757,0.299584,0.269743,0.269743,0.269743,0.269743,0.48666899999999996,20,170.0
417,18.432000000000002,36,10,protocol,7.5,400,4935,12.3375,286,277,0.9685309999999999,0.9127700000000001,0.871257,0.852217,0.82178,0.772987,0.699376,0.699376,0.699376,0.699376,0.4532310000000001,20,40.0
98,14.335999999999999,28,10,protocol,7.5,700,10874,15.5343,1494,1082,0.72423,0.654801,0.626495,0.6031989999999999,0.5759479999999999,0.5293100000000001,0.483284,0.483284,0.483284,0.483284,0.5130319999999999,20,70.0
829,14.847999999999999,29,10,protocol,7.5,1300,23210,17.8538,4233,2443,0.577132,0.440622,0.377824,0.347889,0.325533,0.298451,0.267889,0.267889,0.267889,0.267889,0.5071100000000001,20,130.0
71,16.896,33,10,protocol,7.5,400,5071,12.6775,455,392,0.8615379999999999,0.805556,0.758188,0.741781,0.71296,0.684512,0.634418,0.634418,0.634418,0.634418,0.464875,20,40.0
574,17.408,34,10,protocol,7.5,1500,36720,24.48,4815,3265,0.678089,0.538146,0.4775720000000001,0.4441,0.41748199999999996,0.383654,0.350772,0.350772,0.350772,0.350772,0.49931400000000004,20,150.0
223,25.088,49,10,protocol,7.5,900,16482,18.3133,1688,1334,0.790284,0.700749,0.635959,0.5908939999999999,0.5583229999999999,0.511599,0.459821,0.459821,0.459821,0.459821,0.503988,20,90.0
371,15.872,31,10,protocol,7.5,1900,40068,21.0884,8852,4603,0.519995,0.381316,0.321644,0.293802,0.270919,0.245903,0.222119,0.222119,0.222119,0.222119,0.476909,20,190.0
344,9.728,19,10,protocol,7.5,1600,28521,17.8256,5945,3273,0.550547,0.410549,0.350641,0.317079,0.292207,0.263265,0.234956,0.234956,0.234956,0.234956,0.48361400000000004,20,160.0
828,18.432000000000002,36,10,protocol,7.5,400,5193,12.9825,372,347,0.932796,0.8847860000000001,0.829893,0.801837,0.776007,0.726593,0.674636,0.674636,0.674636,0.674636,0.4633020000000001,20,40.0
686,14.847999999999999,29,10,protocol,7.5,500,6709,13.418,581,471,0.810671,0.751577,0.72427,0.7029270000000001,0.6800350000000001,0.633759,0.583638,0.583638,0.583638,0.583638,0.49925699999999995,20,50.0
988,10.752,21,10,protocol,7.5,1500,29042,19.3613,4774,2962,0.620444,0.463212,0.396746,0.359471,0.335255,0.302833,0.271304,0.271304,0.271304,0.271304,0.5026390000000001,20,150.0
387,18.432000000000002,36,10,protocol,7.5,800,12687,15.8588,1463,1155,0.789474,0.647598,0.583873,0.552926,0.521954,0.47788800000000003,0.42491999999999996,0.42491999999999996,0.42491999999999996,0.42491999999999996,0.506265,20,80.0
410,18.432000000000002,36,10,protocol,7.5,1000,18477,18.477,2049,1513,0.738409,0.612895,0.554617,0.517522,0.483971,0.438724,0.394832,0.394832,0.394832,0.394832,0.531537,20,100.0
800,10.752,21,10,protocol,7.5,1700,33122,19.4835,7508,3914,0.521311,0.400023,0.34220300000000003,0.31111300000000003,0.286696,0.257664,0.2310780000000001,0.2310780000000001,0.2310780000000001,0.2310780000000001,0.486372,20,170.0
982,17.408,34,10,protocol,7.5,900,15712,17.4578,1918,1470,0.766423,0.641134,0.5746899999999999,0.533247,0.49825600000000003,0.452488,0.406932,0.406932,0.406932,0.406932,0.51172,20,90.0
427,14.847999999999999,29,10,protocol,7.5,1600,29814,18.6337,5998,3441,0.573691,0.414167,0.349196,0.31446199999999996,0.289546,0.26267199999999996,0.237475,0.237475,0.237475,0.237475,0.48261499999999996,20,160.0
567,20.48,40,10,protocol,7.5,900,15593,17.3256,1916,1353,0.706159,0.549787,0.481983,0.445338,0.421725,0.388362,0.356138,0.356138,0.356138,0.356138,0.509141,20,90.0
712,14.335999999999999,28,10,protocol,7.5,1000,18051,18.051,1820,1321,0.725824,0.5853510000000001,0.525015,0.49144399999999994,0.457157,0.414092,0.370142,0.370142,0.370142,0.370142,0.528337,20,100.0
342,16.384,32,10,protocol,7.5,200,1611,8.055,180,177,0.983333,0.983553,0.979775,0.968354,0.9514799999999999,0.933376,0.8708110000000001,0.8708110000000001,0.8708110000000001,0.8708110000000001,0.407711,20,20.0
207,20.991999999999997,41,10,protocol,7.5,1100,20545,18.6773,2441,1708,0.699713,0.5705399999999999,0.508525,0.46993199999999996,0.44381899999999996,0.40483600000000003,0.365806,0.365806,0.365806,0.365806,0.510538,20,110.0
532,16.384,32,10,protocol,7.5,1200,20294,16.9117,3282,2212,0.673979,0.522038,0.4597310000000001,0.422329,0.395728,0.354473,0.31047600000000003,0.31047600000000003,0.31047600000000003,0.31047600000000003,0.499791,20,120.0
411,15.872,31,10,protocol,7.5,500,6492,12.984000000000002,662,574,0.8670690000000001,0.806326,0.764408,0.734426,0.702497,0.654119,0.576172,0.576172,0.576172,0.576172,0.49739399999999995,20,50.0
444,9.728,19,10,protocol,7.5,1300,23190,17.8385,3533,1988,0.562695,0.4849350000000001,0.41714799999999996,0.38008200000000003,0.35485,0.317648,0.284252,0.284252,0.284252,0.284252,0.501209,20,130.0
511,18.944000000000006,37,10,protocol,7.5,1800,49931,27.7394,7560,4957,0.655688,0.5175770000000001,0.456078,0.419149,0.3893,0.353716,0.319681,0.319681,0.319681,0.319681,0.477641,20,180.0
738,12.8,25,10,protocol,7.5,1300,25648,19.7292,4474,2920,0.65266,0.504883,0.439388,0.402973,0.374243,0.34265500000000004,0.310341,0.310341,0.310341,0.310341,0.507828,20,130.0
559,18.432000000000002,36,10,protocol,7.5,1000,18708,18.708,1909,1444,0.756417,0.618541,0.548704,0.506367,0.469,0.426997,0.386,0.386,0.386,0.386,0.530139,20,100.0
896,8.704,17,10,protocol,7.5,1700,34501,20.2947,7454,4010,0.5379659999999999,0.38281,0.325565,0.300706,0.280262,0.257102,0.233238,0.233238,0.233238,0.233238,0.487933,20,170.0
659,18.432000000000002,36,10,protocol,7.5,1500,37391,24.9273,4318,3190,0.738768,0.5846319999999999,0.518602,0.47517299999999996,0.442275,0.401883,0.362197,0.362197,0.362197,0.362197,0.500926,20,150.0
172,16.384,32,10,protocol,7.5,300,2989,9.963330000000001,150,140,0.933333,0.901575,0.858382,0.836832,0.804025,0.760575,0.708828,0.708828,0.708828,0.708828,0.47016199999999997,20,30.0
357,14.335999999999999,28,10,protocol,7.5,1500,27392,18.2613,4890,3046,0.622904,0.456825,0.392625,0.35575,0.326344,0.293567,0.262781,0.262781,0.262781,0.262781,0.503063,20,150.0
128,17.92,35,10,protocol,7.5,300,3765,12.55,304,277,0.911184,0.854792,0.802144,0.779906,0.762211,0.741151,0.7089300000000001,0.7089300000000001,0.7089300000000001,0.7089300000000001,0.464368,20,30.0
317,18.432000000000002,36,10,protocol,7.5,300,3134,10.4467,162,155,0.9567899999999999,0.9407709999999999,0.9211290000000001,0.906542,0.884058,0.8423579999999999,0.802665,0.802665,0.802665,0.802665,0.46269499999999997,20,30.0
5,4.6080000000000005,9,10,protocol,7.5,2000,34678,17.339000000000002,7235,3882,0.536558,0.385975,0.324716,0.288742,0.260988,0.23046,0.202552,0.202552,0.202552,0.202552,0.516573,20,200.0
279,18.432000000000002,36,10,protocol,7.5,400,5214,13.035,392,375,0.956633,0.9065280000000001,0.876875,0.8550120000000001,0.840465,0.796309,0.721223,0.721223,0.721223,0.721223,0.450957,20,40.0
492,26.624000000000002,52,10,protocol,7.5,1000,20499,20.499000000000002,2376,1897,0.798401,0.668945,0.6007,0.559775,0.527866,0.48205200000000004,0.43123199999999995,0.43123199999999995,0.43123199999999995,0.43123199999999995,0.530751,20,100.0
542,20.48,40,10,protocol,7.5,200,1496,7.48,60,60,1.0,0.9859549999999999,0.975806,0.97093,0.9690190000000001,0.952817,0.878235,0.878235,0.878235,0.878235,0.408976,20,20.0
165,14.335999999999999,28,10,protocol,7.5,1800,37877,21.0428,6654,3780,0.568079,0.409169,0.35291,0.321209,0.297982,0.27077199999999996,0.244497,0.244497,0.244497,0.244497,0.459667,20,180.0
511,8.704,17,10,protocol,7.5,1900,42995,22.6289,7784,4507,0.579008,0.43323199999999995,0.366607,0.32914499999999997,0.30292199999999997,0.273108,0.242815,0.242815,0.242815,0.242815,0.47571899999999995,20,190.0
102,10.24,20,10,protocol,7.5,1900,37937,19.9668,7299,3984,0.545828,0.391676,0.33234600000000003,0.301564,0.278613,0.253849,0.227649,0.227649,0.227649,0.227649,0.4783810000000001,20,190.0
488,14.847999999999999,29,10,protocol,7.5,800,13023,16.2787,1475,1148,0.778305,0.668542,0.58749,0.5551,0.529837,0.490079,0.437866,0.437866,0.437866,0.437866,0.5096189999999999,20,80.0
923,15.36,30,10,protocol,7.5,1800,36750,20.4167,7366,4011,0.544529,0.40013899999999997,0.339504,0.310337,0.28696,0.259429,0.232754,0.232754,0.232754,0.232754,0.48079700000000003,20,180.0
839,15.872,31,10,protocol,7.5,800,12976,16.22,1288,984,0.763975,0.636735,0.578825,0.547285,0.525822,0.482411,0.43539399999999995,0.43539399999999995,0.43539399999999995,0.43539399999999995,0.518241,20,80.0
586,16.896,33,10,protocol,7.5,800,13775,17.2188,1313,1109,0.8446309999999999,0.743747,0.673679,0.640045,0.60464,0.5509729999999999,0.49347799999999997,0.49347799999999997,0.49347799999999997,0.49347799999999997,0.512192,20,80.0
792,18.944000000000006,37,10,protocol,7.5,700,11972,17.1029,1262,1065,0.843899,0.724464,0.655221,0.626854,0.597414,0.550179,0.508648,0.508648,0.508648,0.508648,0.5102399999999999,20,70.0
799,11.264000000000001,22,10,protocol,7.5,1300,26015,20.0115,3894,2314,0.594248,0.474792,0.41100600000000004,0.37761500000000003,0.351051,0.326692,0.296618,0.296618,0.296618,0.296618,0.5072949999999999,20,130.0
234,17.408,34,10,protocol,7.5,1100,24959,22.69,2484,1935,0.778986,0.6571520000000001,0.589785,0.549917,0.515316,0.475559,0.4307,0.4307,0.4307,0.4307,0.5134529999999999,20,110.0
640,19.968,39,10,protocol,7.5,300,4086,13.62,268,228,0.8507459999999999,0.814423,0.797035,0.778788,0.77665,0.759483,0.734448,0.734448,0.734448,0.734448,0.450981,20,30.0
483,14.847999999999999,29,10,protocol,7.5,1900,46128,24.2779,7317,4559,0.62307,0.48061499999999996,0.411258,0.372621,0.343443,0.311811,0.278858,0.278858,0.278858,0.278858,0.475865,20,190.0
416,20.48,40,10,protocol,7.5,900,16019,17.7989,1995,1399,0.701253,0.597087,0.5328510000000001,0.500657,0.47012,0.43161099999999997,0.386405,0.386405,0.386405,0.386405,0.504141,20,90.0
953,19.456,38,10,protocol,7.5,900,14922,16.58,2037,1498,0.735395,0.617452,0.541859,0.512922,0.47776199999999996,0.43781000000000003,0.393079,0.393079,0.393079,0.393079,0.511704,20,90.0
587,17.408,34,10,protocol,7.5,1800,34206,19.0033,7183,4064,0.5657800000000001,0.394991,0.333978,0.301742,0.273444,0.24537199999999998,0.21984800000000002,0.21984800000000002,0.21984800000000002,0.21984800000000002,0.480404,20,180.0
